Source,Type,Path,"Created Date"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wbem/cimwin32.mfl",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wbem/cimwin32.mfl","2009-11-09 02:19:48 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wbem/cimwin32.mof",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wbem/cimwin32.mof","2009-11-09 02:19:49 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wbem/cliegaliases.mof",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wbem/cliegaliases.mof","2009-11-09 02:19:49 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wbem/Repository/FS/OBJECTS.DATA",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wbem/Repository/FS/OBJECTS.DATA","2009-11-16 14:25:21 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/webfldrs.msi",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/webfldrs.msi","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/objsel.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/objsel.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/oembios.sig",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/oembios.sig","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/gpkrsrc.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/gpkrsrc.dll","2009-11-08 17:55:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/compatUI.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/compatUI.dll","2009-11-11 02:13:01 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/config/software",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/config/software","2009-11-16 20:26:33 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/config/system.LOG",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/config/system.LOG","2009-11-17 02:32:38 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/config/systemprofile/Application Data/Microsoft/CryptnetUrlCache/Content/74BFD122C0875EC75DBE5C6DB4C59019",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/config/systemprofile/Application Data/Microsoft/CryptnetUrlCache/Content/74BFD122C0875EC75DBE5C6DB4C59019","2009-11-13 03:50:42 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/conime.exe",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/conime.exe","2009-11-08 17:55:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/cryptdlg.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/cryptdlg.dll","2009-11-08 17:55:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mstsc.exe",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mstsc.exe","2009-11-11 02:13:04 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/msvbvm60.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/msvbvm60.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wmimgmt.msc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wmimgmt.msc","2009-11-09 02:20:15 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wmploc.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wmploc.dll","2009-11-08 17:55:56 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/diskcopy.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/diskcopy.dll","2009-11-08 17:55:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0401/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0401/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0401/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0401/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0402/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0402/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0404/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0404/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0404/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0404/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0405/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0405/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0405/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0405/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0406/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0406/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0406/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0406/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0407/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0407/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0407/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0407/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0408/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0408/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0408/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0408/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040b/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040b/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040b/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040b/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040C/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040C/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040C/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040C/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040D/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040D/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040D/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040D/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040e/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040e/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040e/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/040e/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0410/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0410/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0410/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0410/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0411/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0411/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0411/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0411/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0412/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0412/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0412/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0412/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0413/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0413/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0413/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0413/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0414/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0414/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0414/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0414/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0415/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0415/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0415/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0415/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0416/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0416/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0416/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0416/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0418/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0418/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0419/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0419/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0419/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0419/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041a/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041a/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041b/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041b/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041b/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041b/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041D/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041D/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041D/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041D/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041e/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041e/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041f/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041f/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041f/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/041f/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0424/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0424/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0424/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0424/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0425/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0425/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0426/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0426/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0427/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0427/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0804/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0804/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0816/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0816/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0816/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0816/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0C0A/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0C0A/xpob2res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0C0A/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mui/0C0A/xpsp1res.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/en-US/ieframe.dll.mui",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/en-US/ieframe.dll.mui","2009-11-10 01:53:09 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/hypertrm.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/hypertrm.dll","2009-11-09 02:20:02 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ieframe.dll.mui",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ieframe.dll.mui","2009-11-10 01:52:43 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mspaint.exe",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/mspaint.exe","2009-11-11 02:13:03 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/msrating.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/msrating.dll","2009-11-10 02:38:49 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/rcbdyctl.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/rcbdyctl.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/regwizc.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/regwizc.dll","2009-11-08 17:55:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wsnmp32.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/wsnmp32.dll","2009-11-08 17:55:56 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/xpob2res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/xpob2res.dll","2009-11-08 17:55:56 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/xpsp1res.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/xpsp1res.dll","2009-11-08 17:55:56 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/CatRoot2/{F750E6C3-38EE-11D1-85E5-00C04FC295EE}/catdb",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/CatRoot2/{F750E6C3-38EE-11D1-85E5-00C04FC295EE}/catdb","2009-11-17 02:32:07 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/Com/comempty.dat",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/Com/comempty.dat","2009-11-09 02:20:23 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrchs.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrchs.lrc","2009-11-09 03:25:59 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrenu.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrenu.lrc","2009-11-09 03:25:59 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrcht.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrcht.lrc","2009-11-09 03:25:59 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrdeu.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrdeu.lrc","2009-11-09 03:26:00 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxresp.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxresp.lrc","2009-11-09 03:26:00 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrfra.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrfra.lrc","2009-11-09 03:26:00 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrita.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrita.lrc","2009-11-09 03:26:00 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrjpn.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrjpn.lrc","2009-11-09 03:26:00 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrkor.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrkor.lrc","2009-11-09 03:26:00 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrptb.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrptb.lrc","2009-11-09 03:26:00 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrtha.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/ReinstallBackups/0000/DriverFiles/igfxrtha.lrc","2009-11-09 03:26:00 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/msrating.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/msrating.dll","2009-11-10 02:38:49 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrchs.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrchs.lrc","2009-11-09 03:26:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrcht.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrcht.lrc","2009-11-09 03:26:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrdeu.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrdeu.lrc","2009-11-09 03:26:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrenu.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrenu.lrc","2009-11-09 03:26:50 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxres.dll",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxres.dll","2009-11-09 03:26:50 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxresp.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxresp.lrc","2009-11-09 03:26:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrfra.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrfra.lrc","2009-11-09 03:26:54 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrita.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrita.lrc","2009-11-09 03:26:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrjpn.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrjpn.lrc","2009-11-09 03:26:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrkor.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrkor.lrc","2009-11-09 03:26:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrptb.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrptb.lrc","2009-11-09 03:26:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrtha.lrc",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/igfxrtha.lrc","2009-11-09 03:26:55 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/SET217.tmp",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/system32/SET217.tmp","2009-11-10 02:38:49 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/0b8a4808-cda1-4c27-93aa-8118f2b6e887.tmp",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/0b8a4808-cda1-4c27-93aa-8118f2b6e887.tmp","2009-11-16 21:05:20 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/6406ac0b-2c7c-4e75-aa89-60b0767824f8.tmp",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/6406ac0b-2c7c-4e75-aa89-60b0767824f8.tmp","2009-11-13 03:49:33 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/82ca1387-2f5c-470e-9dc6-fbbe4571155c.tmp",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/82ca1387-2f5c-470e-9dc6-fbbe4571155c.tmp","2009-11-16 21:05:39 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/86ce5941-db49-4dde-b379-09a3e2309817.tmp",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/86ce5941-db49-4dde-b379-09a3e2309817.tmp","2009-11-16 21:04:18 EET"
"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/479fbc65-1fc4-4f6d-82e4-492811b4e579.tmp",File,"/img_jo-2009-11-16.E01/vol_vol2/WINDOWS/Temp/479fbc65-1fc4-4f6d-82e4-492811b4e579.tmp","2009-11-16 21:05:19 EET"
